,workingday,holiday,atemp,humidity,weather,windspeed,season,temp,year,month,hour,log_count
1823,1,0,29.545,73,2,7.0015,2,24.6,2011,5,21,5.44673737166631
1824,1,0,29.545,73,2,8.9981,2,24.6,2011,5,22,4.8283137373023015
1825,1,0,26.515,83,2,12.998,2,22.96,2011,5,23,4.1588830833596715
1826,1,0,26.515,83,2,15.0013,2,22.96,2011,5,0,2.772588722239781
1827,1,0,26.515,78,2,16.9979,2,22.96,2011,5,1,2.6390573296152584
1828,1,0,26.515,78,2,16.9979,2,22.96,2011,5,2,1.6094379124341003
1829,1,0,25.76,83,1,19.0012,2,22.14,2011,5,3,0.6931471805599453
1830,1,0,25.0,88,1,15.0013,2,21.32,2011,5,4,1.3862943611198906
1831,1,0,25.0,88,1,8.9981,2,21.32,2011,5,5,2.6390573296152584
1832,1,0,25.0,94,2,11.0014,2,21.32,2011,5,6,4.6913478822291435
1833,1,0,25.76,88,2,15.0013,2,22.14,2011,5,7,5.579729825986222
1834,1,0,26.515,83,2,19.0012,2,22.96,2011,5,8,6.129050210060545
1835,1,0,28.79,78,2,23.9994,2,24.6,2011,5,9,5.225746673713202
1836,1,0,30.305,69,2,23.9994,2,26.24,2011,5,10,4.844187086458591
1837,1,0,31.06,65,2,22.0028,2,27.06,2011,5,11,4.941642422609304
1838,1,0,31.82,61,2,32.9975,2,27.88,2011,5,12,5.37989735354046
1839,1,0,32.575,58,2,40.9973,2,28.7,2011,5,13,5.267858159063328
1840,1,0,32.575,58,2,35.0008,2,28.7,2011,5,14,5.062595033026967
1841,1,0,32.575,58,2,30.0026,2,28.7,2011,5,15,5.0369526024136295
1842,1,0,33.335,54,1,31.0009,2,29.52,2011,5,16,5.602118820879701
1843,1,0,32.575,54,1,31.0009,2,28.7,2011,5,17,6.248042874508429
1844,1,0,32.575,48,1,27.9993,2,28.7,2011,5,18,6.298949246855942
1845,1,0,31.82,57,1,23.9994,2,27.88,2011,5,19,5.8998973535824915
1846,1,0,31.06,61,1,12.998,2,27.06,2011,5,20,5.66988092298052
1847,1,0,31.06,61,2,30.0026,2,26.24,2011,5,21,5.41610040220442
1848,1,0,27.275,60,2,26.0027,2,23.78,2011,5,22,4.727387818712341
1849,1,0,26.515,68,2,22.0028,2,22.96,2011,5,23,4.127134385045092
1850,1,0,25.0,77,3,11.0014,2,21.32,2011,5,0,3.295836866004329
1851,1,0,24.24,82,3,19.0012,2,20.5,2011,5,1,1.9459101490553132
1852,1,0,24.24,82,3,19.0012,2,20.5,2011,5,2,1.3862943611198906
1853,1,0,21.21,88,3,35.0008,2,17.22,2011,5,3,0.0
1854,1,0,19.695,94,3,22.0028,2,15.58,2011,5,4,1.0986122886681098
1855,1,0,16.665,87,3,22.0028,2,14.76,2011,5,5,2.1972245773362196
1856,1,0,15.15,93,3,26.0027,2,13.94,2011,5,6,3.044522437723423
1857,1,0,15.15,93,3,23.9994,2,13.94,2011,5,7,3.9512437185814275
1858,1,0,15.15,93,3,26.0027,2,13.94,2011,5,8,4.3694478524670215
1859,1,0,15.15,93,3,23.9994,2,13.94,2011,5,9,3.6888794541139363
1860,1,0,15.91,93,2,19.0012,2,13.94,2011,5,10,3.4339872044851463
1861,1,0,20.455,82,1,22.0028,2,16.4,2011,5,11,4.276666119016055
1862,1,0,21.97,62,2,23.9994,2,18.04,2011,5,12,4.820281565605037
1863,1,0,22.725,59,2,30.0026,2,18.86,2011,5,13,4.962844630259907
1864,1,0,24.24,51,1,26.0027,2,20.5,2011,5,14,4.672828834461906
1865,1,0,23.485,51,1,27.9993,2,19.68,2011,5,15,4.859812404361672
1866,1,0,24.24,45,1,31.0009,2,20.5,2011,5,16,5.272999558563747
1867,1,0,20.455,71,1,16.9979,2,16.4,2011,5,17,6.016157159698354
1868,1,0,21.21,67,1,16.9979,2,17.22,2011,5,18,5.981414211254481
1869,1,0,21.21,58,1,23.9994,2,17.22,2011,5,19,5.69035945432406
1870,1,0,20.455,62,1,22.0028,2,16.4,2011,5,20,5.25227342804663
1871,1,0,20.455,62,1,11.0014,2,16.4,2011,5,21,5.0106352940962555
1872,1,0,19.695,62,1,15.0013,2,15.58,2011,5,22,4.48863636973214
1873,1,0,17.425,62,1,15.0013,2,14.76,2011,5,23,4.04305126783455
1874,1,0,17.425,66,1,12.998,2,14.76,2011,5,0,3.295836866004329
1875,1,0,16.665,71,1,12.998,2,13.94,2011,5,1,2.302585092994046
1876,1,0,15.91,66,1,15.0013,2,13.94,2011,5,2,1.6094379124341003
1877,1,0,15.91,66,1,16.9979,2,13.94,2011,5,3,1.3862943611198906
1878,1,0,15.91,66,1,16.9979,2,13.94,2011,5,4,1.9459101490553132
1879,1,0,15.91,66,1,16.9979,2,13.94,2011,5,5,3.4011973816621555
1880,1,0,15.91,66,1,16.9979,2,13.94,2011,5,6,4.48863636973214
1881,1,0,19.695,58,1,16.9979,2,15.58,2011,5,7,5.602118820879701
1882,1,0,21.21,50,1,16.9979,2,17.22,2011,5,8,6.0867747269123065
1883,1,0,22.725,44,1,19.0012,2,18.86,2011,5,9,5.214935757608986
1884,1,0,24.24,39,1,19.0012,2,20.5,2011,5,10,4.852030263919617
1885,1,0,25.0,36,1,30.0026,2,21.32,2011,5,11,4.997212273764115
1886,1,0,25.0,34,1,23.9994,2,21.32,2011,5,12,5.278114659230517
1887,1,0,25.76,30,1,39.0007,2,22.14,2011,5,13,5.2574953720277815
1888,1,0,25.76,28,1,30.0026,2,22.14,2011,5,14,5.0369526024136295
1889,1,0,26.515,26,1,32.9975,2,22.96,2011,5,15,4.990432586778736
1890,1,0,27.275,24,1,27.9993,2,23.78,2011,5,16,5.594711379601839
1891,1,0,26.515,26,1,26.0027,2,22.96,2011,5,17,6.278521424165844
1892,1,0,26.515,26,1,19.0012,2,22.96,2011,5,18,6.253828811575473
1893,1,0,25.76,28,1,15.0013,2,22.14,2011,5,19,5.8888779583328805
1894,1,0,24.24,34,1,11.0014,2,20.5,2011,5,20,5.552959584921617
1895,1,0,24.24,36,1,12.998,2,20.5,2011,5,21,5.19295685089021
1896,1,0,23.485,39,1,12.998,2,19.68,2011,5,22,5.10594547390058
1897,1,0,22.725,41,1,12.998,2,18.86,2011,5,23,4.74493212836325
1898,1,0,21.97,44,1,11.0014,2,18.04,2011,5,0,4.02535169073515
1899,1,0,20.455,62,1,11.0014,2,16.4,2011,5,1,3.4657359027997265
1900,1,0,19.695,62,1,7.0015,2,15.58,2011,5,2,2.772588722239781
1901,1,0,18.18,71,1,7.0015,2,14.76,2011,5,3,2.1972245773362196
1902,1,0,18.18,71,1,7.0015,2,14.76,2011,5,4,0.0
1903,1,0,17.425,81,1,7.0015,2,13.94,2011,5,5,2.772588722239781
1904,1,0,18.18,81,1,6.0032,2,14.76,2011,5,6,4.406719247264253
1905,1,0,20.455,82,1,8.9981,2,16.4,2011,5,7,5.402677381872279
1906,1,0,21.21,77,1,16.9979,2,17.22,2011,5,8,6.1092475827643655
1907,1,0,22.725,67,1,19.0012,2,18.86,2011,5,9,5.236441962829949
1908,1,0,25.76,49,2,22.0028,2,22.14,2011,5,10,4.844187086458591
1909,1,0,25.76,49,2,22.0028,2,22.14,2011,5,11,5.10594547390058
1910,1,0,26.515,49,1,23.9994,2,22.96,2011,5,12,5.5053315359323625
1911,1,0,27.275,40,1,22.0028,2,23.78,2011,5,13,5.53338948872752
1912,1,0,31.06,40,1,30.0026,2,24.6,2011,5,14,5.3612921657094255
1913,1,0,31.06,38,1,26.0027,2,24.6,2011,5,15,5.560681631015528
1914,1,0,31.06,40,1,16.9979,2,24.6,2011,5,16,5.840641657373398
1915,1,0,27.275,40,1,23.9994,2,23.78,2011,5,17,6.315358001522335
1916,1,0,25.76,52,3,23.9994,2,22.14,2011,5,18,6.152732694704104
1917,1,0,25.76,52,3,23.9994,2,22.14,2011,5,19,5.676753802268282
1918,1,0,25.0,48,1,7.0015,2,21.32,2011,5,20,5.247024072160486
1919,1,0,23.485,67,1,8.9981,2,19.68,2011,5,21,5.0238805208462765
1920,1,0,22.725,72,1,15.0013,2,18.86,2011,5,22,5.017279836814924
1921,1,0,21.97,82,1,8.9981,2,18.04,2011,5,23,4.787491742782046
1922,0,0,21.21,82,1,8.9981,2,17.22,2011,5,0,4.454347296253507
1923,0,0,21.21,82,1,7.0015,2,17.22,2011,5,1,4.060443010546419
1924,0,0,21.21,82,1,6.0032,2,17.22,2011,5,2,3.9512437185814275
1925,0,0,21.21,77,1,6.0032,2,17.22,2011,5,3,2.8903717578961645
1926,0,0,20.455,82,1,7.0015,2,16.4,2011,5,4,1.6094379124341003
1927,0,0,22.725,59,1,8.9981,2,18.86,2011,5,5,1.9459101490553132
1928,0,0,21.21,77,1,6.0032,2,17.22,2011,5,6,2.5649493574615367
1929,0,0,23.485,59,1,8.9981,2,19.68,2011,5,7,3.6888794541139363
1930,0,0,25.0,52,1,12.998,2,21.32,2011,5,8,4.74493212836325
1931,0,0,25.76,49,1,19.0012,2,22.14,2011,5,9,5.384495062789089
1932,0,0,26.515,49,1,19.9995,2,22.96,2011,5,10,5.697093486505405
1933,0,0,26.515,43,1,8.9981,2,22.96,2011,5,11,5.849324779946859
1934,0,0,31.06,40,1,12.998,2,24.6,2011,5,12,5.921578419643816
1935,0,0,31.06,35,1,19.0012,2,24.6,2011,5,13,6.077642243349034
1936,0,0,31.06,35,3,11.0014,2,24.6,2011,5,14,5.934894195619588
1937,0,0,31.06,38,1,16.9979,2,24.6,2011,5,15,5.934894195619588
1938,0,0,31.06,38,1,12.998,2,24.6,2011,5,16,5.834810737062605
1939,0,0,27.275,40,1,15.0013,2,23.78,2011,5,17,5.869296913133774
1940,0,0,27.275,37,1,11.0014,2,23.78,2011,5,18,5.666426688112432
1941,0,0,26.515,43,1,12.998,2,22.96,2011,5,19,5.58724865840025
1942,0,0,26.515,43,1,8.9981,2,22.96,2011,5,20,5.389071729816501
1943,0,0,25.76,49,1,15.0013,2,22.14,2011,5,21,5.204006687076795
1944,0,0,25.76,49,1,12.998,2,22.14,2011,5,22,4.787491742782046
1945,0,0,24.24,59,1,7.0015,2,20.5,2011,5,23,4.77912349311153
1946,0,0,24.24,59,2,7.0015,2,20.5,2011,5,0,4.605170185988092
1947,0,0,25.0,55,2,8.9981,2,21.32,2011,5,1,4.1588830833596715
1948,0,0,23.485,63,1,8.9981,2,19.68,2011,5,2,4.07753744390572
1949,0,0,22.725,72,1,6.0032,2,18.86,2011,5,3,3.4339872044851463
1950,0,0,21.21,82,1,8.9981,2,17.22,2011,5,4,2.302585092994046
1951,0,0,21.97,77,2,8.9981,2,18.04,2011,5,5,1.6094379124341003
1952,0,0,21.97,82,2,8.9981,2,18.04,2011,5,6,1.791759469228055
1953,0,0,22.725,82,2,8.9981,2,18.86,2011,5,7,3.1354942159291497
1954,0,0,25.0,63,1,8.9981,2,21.32,2011,5,8,4.454347296253507
1955,0,0,26.515,52,1,15.0013,2,22.96,2011,5,9,5.075173815233827
1956,0,0,27.275,49,1,8.9981,2,23.78,2011,5,10,5.497168225293202
1957,0,0,27.275,49,1,6.0032,2,23.78,2011,5,11,5.8289456176102075
1958,0,0,31.06,46,1,6.0032,2,24.6,2011,5,12,5.945420608606575
1959,0,0,31.06,49,1,8.9981,2,24.6,2011,5,13,5.966146739123692
1960,0,0,31.06,49,1,8.9981,2,24.6,2011,5,14,5.902633333401366
1961,0,0,31.06,49,1,8.9981,2,24.6,2011,5,15,5.8805329864007
1962,0,0,31.06,46,1,7.0015,2,24.6,2011,5,16,5.953243334287785
1963,0,0,27.275,49,3,19.0012,2,23.78,2011,5,17,5.860786223465865
1964,0,0,27.275,49,1,8.9981,2,23.78,2011,5,18,5.5909869805108565
1965,0,0,26.515,64,1,8.9981,2,22.96,2011,5,19,5.476463551931511
1966,0,0,25.0,77,1,8.9981,2,21.32,2011,5,20,5.159055299214529
1967,0,0,25.0,77,1,6.0032,2,21.32,2011,5,21,4.844187086458591
1968,0,0,24.24,88,1,6.0032,2,20.5,2011,5,22,4.74493212836325
1969,0,0,22.725,88,1,6.0032,2,18.86,2011,5,23,3.912023005428146
1970,1,0,22.725,82,1,6.0032,2,18.86,2011,5,0,3.970291913552122
1971,1,0,21.97,88,1,8.9981,2,18.04,2011,5,1,3.4965075614664802
1972,1,0,21.97,94,1,8.9981,2,18.04,2011,5,2,2.0794415416798357
1973,1,0,22.725,82,1,6.0032,2,18.86,2011,5,3,1.9459101490553132
1974,1,0,21.21,82,1,11.0014,2,17.22,2011,5,4,1.3862943611198906
1975,1,0,21.21,77,1,11.0014,2,17.22,2011,5,5,3.1354942159291497
1976,1,0,21.97,72,1,16.9979,2,18.04,2011,5,6,4.48863636973214
1977,1,0,23.485,63,1,16.9979,2,19.68,2011,5,7,5.4680601411351315
1978,1,0,25.0,55,1,15.0013,2,21.32,2011,5,8,5.924255797414532
1979,1,0,25.76,56,1,11.0014,2,22.14,2011,5,9,5.181783550292085
1980,1,0,26.515,52,1,12.998,2,22.96,2011,5,10,4.77912349311153
1981,1,0,31.06,46,1,15.0013,2,24.6,2011,5,11,4.8283137373023015
1982,1,0,31.06,43,1,12.998,2,24.6,2011,5,12,5.272999558563747
1983,1,0,31.06,38,1,19.0012,2,25.42,2011,5,13,5.159055299214529
1984,1,0,31.06,41,1,15.0013,2,25.42,2011,5,14,5.087596335232384
1985,1,0,31.06,41,1,15.0013,2,25.42,2011,5,15,5.293304824724492
1986,1,0,31.06,38,1,15.0013,2,26.24,2011,5,16,5.717027701406222
1987,1,0,31.06,38,1,16.9979,2,25.42,2011,5,17,6.393590753950631
1988,1,0,31.06,38,1,19.9995,2,25.42,2011,5,18,6.261491684321042
1989,1,0,27.275,43,1,12.998,2,23.78,2011,5,19,5.950642552587727
1990,1,0,25.76,49,1,12.998,2,22.14,2011,5,20,5.476463551931511
1991,1,0,25.0,59,1,8.9981,2,21.32,2011,5,21,5.049856007249537
1992,1,0,25.0,68,1,6.0032,2,21.32,2011,5,22,4.7535901911063645
1993,1,0,24.24,68,1,6.0032,2,20.5,2011,5,23,4.110873864173311
1994,1,0,23.485,63,1,8.9981,2,19.68,2011,5,0,2.8903717578961645
1995,1,0,22.725,59,1,6.0032,2,18.86,2011,5,1,2.70805020110221
1996,1,0,21.97,58,1,8.9981,2,18.04,2011,5,2,1.6094379124341003
1997,1,0,21.97,54,1,12.998,2,18.04,2011,5,3,1.3862943611198906
1998,1,0,21.21,62,1,16.9979,2,17.22,2011,5,4,0.6931471805599453
1999,1,0,20.455,66,1,15.0013,2,16.4,2011,5,5,3.367295829986474
2000,1,0,21.21,67,1,8.9981,2,17.22,2011,5,6,4.718498871295094
2001,1,0,21.97,62,2,8.9981,2,18.04,2011,5,7,5.749392985908253
2002,1,0,24.24,51,2,7.0015,2,20.5,2011,5,8,6.052089168924417
2003,1,0,25.0,48,2,7.0015,2,21.32,2011,5,9,5.3230099791384085
2004,1,0,26.515,37,2,6.0032,2,22.96,2011,5,10,4.844187086458591
2005,1,0,26.515,43,2,8.9981,2,22.96,2011,5,11,4.8283137373023015
2006,1,0,31.06,38,2,8.9981,2,24.6,2011,5,12,5.37989735354046
2007,1,0,31.06,38,2,16.9979,2,25.42,2011,5,13,5.308267697401205
2008,1,0,31.06,33,2,8.9981,2,25.42,2011,5,14,5.170483995038151
2009,1,0,31.06,33,2,6.0032,2,26.24,2011,5,15,5.19295685089021
2010,1,0,31.06,31,1,7.0015,2,27.06,2011,5,16,5.7899601708972535
2011,1,0,31.06,33,1,8.9981,2,26.24,2011,5,17,6.415096959171596
2012,1,0,31.06,29,1,8.9981,2,26.24,2011,5,18,6.309918278226516
2013,1,0,31.06,43,1,15.0013,2,24.6,2011,5,19,6.073044534100405
2014,1,0,25.76,60,1,8.9981,2,22.14,2011,5,20,5.673323267171493
2015,1,0,25.76,52,1,8.9981,2,22.14,2011,5,21,5.313205979041787
2016,1,0,25.0,55,1,7.0015,2,21.32,2011,5,22,5.0106352940962555
2017,1,0,25.0,59,2,8.9981,2,21.32,2011,5,23,4.394449154672439
2018,1,0,25.0,55,2,8.9981,2,21.32,2011,5,0,3.6375861597263857
2019,1,0,24.24,59,2,7.0015,2,20.5,2011,5,1,2.995732273553991
2020,1,0,25.0,59,1,8.9981,2,21.32,2011,5,2,2.302585092994046
2021,1,0,24.24,63,1,15.0013,2,20.5,2011,5,3,1.0986122886681098
2022,1,0,23.485,88,2,8.9981,2,19.68,2011,5,4,0.6931471805599453
2023,1,0,22.725,88,1,8.9981,2,18.86,2011,5,5,2.995732273553991
2024,1,0,22.725,82,1,8.9981,2,18.86,2011,5,6,4.59511985013459
2025,1,0,23.485,72,1,12.998,2,19.68,2011,5,7,5.762051382780177
2026,1,0,23.485,77,1,16.9979,2,19.68,2011,5,8,6.091309882077698
2027,1,0,25.0,72,1,8.9981,2,21.32,2011,5,9,5.313205979041787
2028,1,0,25.76,68,1,6.0032,2,22.14,2011,5,10,5.0369526024136295
2029,1,0,26.515,64,1,6.0032,2,22.96,2011,5,11,4.948759890378168
2030,1,0,31.06,56,1,8.9981,2,24.6,2011,5,12,5.420534999272286
2031,1,0,31.06,50,1,8.9981,2,25.42,2011,5,13,5.262690188904886
2032,1,0,31.06,53,1,6.0032,2,25.42,2011,5,14,5.176149732573829
2033,1,0,31.06,41,1,8.9981,2,26.24,2011,5,15,5.187385805840755
2034,1,0,31.06,39,1,8.9981,2,27.06,2011,5,16,5.666426688112432
2035,1,0,31.06,47,1,7.0015,2,26.24,2011,5,17,5.556828061699537
2036,1,0,31.06,50,1,19.9995,2,25.42,2011,5,18,5.6131281063880705
2037,1,0,26.515,52,1,8.9981,2,22.96,2011,5,19,5.993961427306569
2038,1,0,25.76,64,1,8.9981,2,22.14,2011,5,20,5.60947179518496
2039,1,0,25.76,60,1,8.9981,2,22.14,2011,5,21,5.455321115357702
2040,1,0,24.24,72,1,16.9979,2,20.5,2011,5,22,4.983606621708336
2041,1,0,22.725,88,1,16.9979,2,18.86,2011,5,23,4.394449154672439
2042,1,0,22.725,88,2,15.0013,2,18.86,2011,5,0,3.784189633918261
2043,1,0,22.725,88,1,15.0013,2,18.86,2011,5,1,2.833213344056216
2044,1,0,21.97,94,1,12.998,2,18.04,2011,5,2,2.70805020110221
2045,1,0,21.97,88,1,8.9981,2,18.04,2011,5,3,1.6094379124341003
2046,1,0,21.21,94,1,8.9981,2,17.22,2011,5,4,1.791759469228055
2047,1,0,21.21,94,1,8.9981,2,17.22,2011,5,5,3.367295829986474
2048,1,0,21.97,88,1,8.9981,2,18.04,2011,5,6,4.718498871295094
2049,1,0,22.725,88,1,8.9981,2,18.86,2011,5,7,5.6937321388027
2050,1,0,23.485,82,1,12.998,2,19.68,2011,5,8,6.042632833682381
2051,1,0,24.24,77,2,19.0012,2,20.5,2011,5,9,5.356586274672012
2052,1,0,25.76,68,2,15.0013,2,22.14,2011,5,10,4.990432586778736
2053,1,0,27.275,60,1,15.0013,2,23.78,2011,5,11,5.187385805840755
2054,1,0,27.275,60,1,15.0013,2,23.78,2011,5,12,5.332718793265369
2055,1,0,31.06,57,2,19.9995,2,25.42,2011,5,13,5.384495062789089
2056,1,0,30.305,61,2,15.0013,2,25.42,2011,5,14,5.25227342804663
2057,1,0,31.06,53,2,16.9979,2,26.24,2011,5,15,5.37989735354046
2058,1,0,31.06,57,2,16.9979,2,26.24,2011,5,16,5.662960480135946
2059,1,0,31.06,57,2,12.998,2,26.24,2011,5,17,6.386879319362645
2060,1,0,30.305,69,1,15.0013,2,25.42,2011,5,18,6.267200548541362
2061,1,0,30.305,64,2,12.998,2,24.6,2011,5,19,5.8971538676367405
2062,1,0,30.305,64,1,12.998,2,24.6,2011,5,20,5.62040086571715
2063,1,0,26.515,83,1,8.9981,2,22.96,2011,5,21,5.407171771460119
2064,1,0,25.76,83,1,12.998,2,22.14,2011,5,22,5.147494476813453
2065,1,0,25.76,77,2,12.998,2,22.14,2011,5,23,4.634728988229636
2066,1,0,25.0,83,2,11.0014,2,21.32,2011,5,0,3.9512437185814275
2067,1,0,25.0,83,1,11.0014,2,21.32,2011,5,1,2.995732273553991
2068,1,0,24.24,88,2,8.9981,2,20.5,2011,5,2,2.3978952727983707
2069,1,0,24.24,88,2,8.9981,2,20.5,2011,5,3,1.3862943611198906
2070,1,0,24.24,88,3,11.0014,2,20.5,2011,5,4,1.6094379124341003
2071,1,0,24.24,88,2,12.998,2,20.5,2011,5,5,3.2188758248682006
2072,1,0,24.24,88,3,8.9981,2,20.5,2011,5,6,4.406719247264253
2073,1,0,24.24,88,3,11.0014,2,20.5,2011,5,7,5.056245805348308
2074,1,0,24.24,88,2,12.998,2,20.5,2011,5,8,5.958424693029782
2075,1,0,24.24,88,2,12.998,2,20.5,2011,5,9,5.4510384535657
2076,1,0,25.0,83,2,8.9981,2,21.32,2011,5,10,4.867534450455582
2077,1,0,25.0,83,2,11.0014,2,21.32,2011,5,11,4.983606621708336
2078,1,0,25.0,88,2,12.998,2,21.32,2011,5,12,5.407171771460119
2079,1,0,25.0,88,2,26.0027,2,21.32,2011,5,13,5.420534999272286
2080,1,0,25.0,87,2,19.0012,2,21.32,2011,5,14,5.247024072160486
2081,1,0,25.0,88,2,11.0014,2,21.32,2011,5,15,5.288267030694535
2082,1,0,25.0,88,2,8.9981,2,21.32,2011,5,16,5.703782474656201
2083,1,0,25.0,88,3,11.0014,2,21.32,2011,5,17,6.19644412779452
2084,1,0,25.0,88,3,11.0014,2,21.32,2011,5,18,5.986452005284438
2085,1,0,25.0,83,2,12.998,2,21.32,2011,5,19,5.598421958998375
2086,1,0,25.0,83,2,8.9981,2,21.32,2011,5,20,5.0238805208462765
2087,1,0,25.0,84,2,11.0014,2,21.32,2011,5,21,5.0369526024136295
2088,1,0,25.0,83,2,15.0013,2,21.32,2011,5,22,4.882801922586371
2089,1,0,24.24,88,3,11.0014,2,20.5,2011,5,23,4.77912349311153
2090,0,0,24.24,88,2,8.9981,2,20.5,2011,5,0,4.624972813284271
2091,0,0,24.24,88,2,8.9981,2,20.5,2011,5,1,4.406719247264253
2092,0,0,24.24,88,2,8.9981,2,20.5,2011,5,2,3.9512437185814275
2093,0,0,24.24,88,2,8.9981,2,20.5,2011,5,3,3.5553480614894135
2094,0,0,24.24,82,2,11.0014,2,20.5,2011,5,4,1.6094379124341003
2095,0,0,24.24,82,2,7.0015,2,20.5,2011,5,5,2.6390573296152584
2096,0,0,24.24,88,2,7.0015,2,20.5,2011,5,6,2.3978952727983707
2097,0,0,23.485,100,3,8.9981,2,19.68,2011,5,7,3.4657359027997265
2098,0,0,24.24,94,3,8.9981,2,20.5,2011,5,8,4.477336814478207
2099,0,0,25.0,94,2,6.0032,2,21.32,2011,5,9,4.605170185988092
2100,0,0,25.0,94,2,11.0014,2,21.32,2011,5,10,5.117993812416755
2101,0,0,25.0,94,2,8.9981,2,21.32,2011,5,11,5.631211781821365
2102,0,0,25.0,100,3,6.0032,2,21.32,2011,5,12,5.631211781821365
2103,0,0,25.0,100,3,6.0032,2,21.32,2011,5,13,5.5134287461649825
2104,0,0,25.76,94,2,8.9981,2,22.14,2011,5,14,5.375278407684165
2105,0,0,25.76,94,2,11.0014,2,22.14,2011,5,15,5.683579767338681
2106,0,0,25.76,94,2,12.998,2,22.14,2011,5,16,5.68697535633982
2107,0,0,26.515,88,2,12.998,2,22.96,2011,5,17,5.605802066295998
2108,0,0,26.515,88,2,15.0013,2,22.96,2011,5,18,5.717027701406222
2109,0,0,25.76,94,3,8.9981,2,22.14,2011,5,19,5.5134287461649825
2110,0,0,25.76,94,3,8.9981,2,22.14,2011,5,20,5.056245805348308
2111,0,0,25.76,94,3,15.0013,2,22.14,2011,5,21,4.07753744390572
2112,0,0,25.76,94,3,11.0014,2,22.14,2011,5,22,3.258096538021482
2113,0,0,25.0,100,3,12.998,2,21.32,2011,5,23,3.784189633918261
2114,0,0,25.0,100,2,8.9981,2,21.32,2011,5,0,3.6635616461296463
2115,0,0,25.0,100,2,7.0015,2,21.32,2011,5,1,3.8501476017100584
2116,0,0,25.0,100,2,8.9981,2,21.32,2011,5,2,3.912023005428146
2117,0,0,25.0,100,2,8.9981,2,21.32,2011,5,3,3.4657359027997265
2118,0,0,25.0,100,2,8.9981,2,21.32,2011,5,4,2.5649493574615367
2119,0,0,25.0,100,3,7.0015,2,21.32,2011,5,5,2.6390573296152584
2120,0,0,25.0,100,2,8.9981,2,21.32,2011,5,6,2.833213344056216
2121,0,0,25.0,100,2,8.9981,2,21.32,2011,5,7,3.7376696182833684
2122,0,0,25.76,94,2,8.9981,2,22.14,2011,5,8,4.248495242049359
2123,0,0,27.275,83,1,16.9979,2,23.78,2011,5,9,4.897839799950911
2124,0,0,27.275,83,1,15.0013,2,23.78,2011,5,10,5.420534999272286
2125,0,0,28.79,78,1,15.0013,2,24.6,2011,5,11,5.7745515455444085
2126,0,0,29.545,73,1,19.9995,2,25.42,2011,5,12,5.905361848054571
2127,0,0,29.545,73,1,19.0012,2,25.42,2011,5,13,6.1224928095143865
2128,0,0,30.305,73,1,12.998,2,26.24,2011,5,14,6.07993319509559
2129,0,0,31.06,69,1,16.9979,2,27.06,2011,5,15,6.129050210060545
2130,0,0,30.305,69,1,16.9979,2,26.24,2011,5,16,6.0867747269123065
2131,0,0,26.515,78,3,23.9994,2,22.96,2011,5,17,5.971261839790462
2132,0,0,26.515,78,1,16.9979,2,22.96,2011,5,18,5.4680601411351315
2133,0,0,26.515,83,1,7.0015,2,22.96,2011,5,19,5.442417710521793
2134,0,0,25.76,88,1,8.9981,2,22.14,2011,5,20,5.25227342804663
2135,0,0,25.76,88,1,8.9981,2,22.14,2011,5,21,5.017279836814924
2136,0,0,26.515,83,1,8.9981,2,22.96,2011,5,22,4.762173934797756
2137,0,0,25.76,88,1,15.0013,2,22.14,2011,5,23,4.23410650459726
2138,1,0,25.0,94,1,7.0015,2,21.32,2011,5,0,3.6375861597263857
2139,1,0,25.0,94,1,8.9981,2,21.32,2011,5,1,2.6390573296152584
2140,1,0,24.24,100,1,6.0032,2,20.5,2011,5,2,2.5649493574615367
2141,1,0,24.24,94,1,11.0014,2,20.5,2011,5,3,1.3862943611198906
2142,1,0,24.24,100,1,8.9981,2,20.5,2011,5,4,1.791759469228055
2143,1,0,24.24,93,1,12.998,2,20.5,2011,5,5,3.044522437723423
2144,1,0,25.0,88,1,11.0014,2,21.32,2011,5,6,4.6443908991413725
2145,1,0,25.0,83,1,19.0012,2,21.32,2011,5,7,5.605802066295998
2146,1,0,26.515,73,1,19.9995,2,22.96,2011,5,8,5.976350909297934
2147,1,0,29.545,69,1,12.998,2,24.6,2011,5,9,5.267858159063328
2148,1,0,30.305,65,1,6.0032,2,25.42,2011,5,10,4.718498871295094
2149,1,0,31.06,57,1,8.9981,2,26.24,2011,5,11,5.220355825078324
2150,1,0,31.06,54,1,6.0032,2,27.06,2011,5,12,5.342334251964811
2151,1,0,31.82,51,1,8.9981,2,27.88,2011,5,13,5.365976015021851
2152,1,0,31.82,51,1,8.9981,2,27.88,2011,5,14,5.262690188904886
2153,1,0,33.335,51,1,8.9981,2,29.52,2011,5,15,5.10594547390058
2154,1,0,28.79,78,3,16.9979,2,24.6,2011,5,16,5.420534999272286
2155,1,0,27.275,88,1,15.0013,2,23.78,2011,5,17,5.6131281063880705
2156,1,0,27.275,83,3,12.998,2,23.78,2011,5,18,6.115892125483034
2157,1,0,27.275,83,1,16.9979,2,23.78,2011,5,19,5.730099782973574
2158,1,0,27.275,83,1,8.9981,2,23.78,2011,5,20,5.288267030694535
2159,1,0,27.275,83,1,8.9981,2,23.78,2011,5,21,5.176149732573829
2160,1,0,26.515,88,1,6.0032,2,22.96,2011,5,22,4.844187086458591
2161,1,0,26.515,88,1,6.0032,2,22.96,2011,5,23,4.04305126783455
